nit;name_restaurant;manager_restaurant;type_id_customer;id_customer;first_name;last_name;phone;address;date_order;code_order;name_product;code_product;description;cost;quantity;status
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Clemente;48562457241;cocina;-7925,315;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Pincus;48562457239;animal;-7938,825;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Esra;48562457237;salud;-7952,335;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Antin;48562457235;belleza;-7965,845;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Corbie;48562457233;comida;-7979,355;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Joe;48562457231;casa;-7992,865;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Baron;48562457229;cocina;-8006,375;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Reuven;48562457227;animal;-8019,885;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Kelsey;48562457225;salud;-8033,395;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Irvine;48562457223;belleza;-8046,905;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Angelico;48562457221;comida;-8060,415;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Mal;48562457219;casa;-8073,925;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ingar;48562457217;cocina;-8087,435;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Harlin;48562457215;animal;-8100,945;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Ashbey;48562457213;salud;-8114,455;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Claus;48562457211;belleza;-8127,965;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Zaccaria;48562457209;comida;-8141,475;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Gabi;48562457207;casa;-8154,985;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Mohandas;48562457205;cocina;-8168,495;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Filippo;48562457203;animal;-8182,005;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Casey;48562457201;salud;-8195,515;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Les;48562457199;belleza;-8209,025;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Hadley;48562457197;comida;-8222,535;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Evan;48562457195;casa;-8236,045;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Barrett;48562457193;cocina;-8249,555;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Land;48562457191;animal;-8263,065;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Boot;48562457189;salud;-8276,575;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Gan;48562457187;belleza;-8290,085;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Brook;48562457185;comida;-8303,595;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Gunar;48562457183;casa;-8317,105;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Martyn;48562457181;cocina;-8330,615;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Robbert;48562457179;animal;-8344,125;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Wye;48562457177;salud;-8357,635;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Steward;48562457175;belleza;-8371,145;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Biron;48562457173;comida;-8384,655;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Mycah;48562457171;casa;-8398,165;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ferrel;48562457169;cocina;-8411,675;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Kevan;48562457167;animal;-8425,185;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Neel;48562457165;salud;-8438,695;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Kellen;48562457163;belleza;-8452,205;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Geoffrey;48562457161;comida;-8465,715;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Everard;48562457159;casa;-8479,225;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Alfred;48562457157;cocina;-8492,735;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Batholomew;48562457155;animal;-8506,245;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Goober;48562457153;salud;-8519,755;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Consalve;48562457151;belleza;-8533,265;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Rance;48562457149;comida;-8546,775;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Giff;48562457147;casa;-8560,285;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Dennie;48562457145;cocina;-8573,795;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Timmy;48562457143;animal;-8587,305;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Matty;48562457141;salud;-8600,815;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Wilfrid;48562457139;belleza;-8614,325;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Demetre;48562457137;comida;-8627,835;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Haskell;48562457135;casa;-8641,345;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Gustav;48562457133;cocina;-8654,855;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Stefano;48562457131;animal;-8668,365;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Esme;48562457129;salud;-8681,875;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Homer;48562457127;belleza;-8695,385;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Vito;48562457125;comida;-8708,895;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Alric;48562457123;casa;-8722,405;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ansell;48562457121;cocina;-8735,915;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Keefer;48562457119;animal;-8749,425;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Nealy;48562457117;salud;-8762,935;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Hewett;48562457115;belleza;-8776,445;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Christophe;48562457113;comida;-8789,955;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Thoma;48562457111;casa;-8803,465;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Rolland;48562457109;cocina;-8816,975;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Shermy;48562457107;animal;-8830,485;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Moises;48562457105;salud;-8843,995;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;John;48562457103;belleza;-8857,505;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Laurens;48562457101;comida;-8871,015;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Sandor;48562457099;casa;-8884,525;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Amerigo;48562457097;cocina;-8898,035;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Parnell;48562457095;animal;-8911,545;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Ashlin;48562457093;salud;-8925,055;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Bartholomew;48562457091;belleza;-8938,565;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Herb;48562457089;comida;-8952,075;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Luther;48562457087;casa;-8965,585;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Rutledge;48562457085;cocina;-8979,095;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Justus;48562457083;animal;-8992,605;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Dallas;48562457081;salud;-9006,115;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Niven;48562457079;belleza;-9019,625;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Louie;48562457077;comida;-9033,135;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Ryan;48562457075;casa;-9046,645;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Keen;48562457073;cocina;-9060,155;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Russell;48562457071;animal;-9073,665;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Boonie;48562457069;salud;-9087,175;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Winny;48562457067;belleza;-9100,685;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Hilarius;48562457065;comida;-9114,195;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Peterus;48562457063;casa;-9127,705;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Reuven;48562457061;cocina;-9141,215;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Bendicty;48562457059;animal;-9154,725;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Giusto;48562457057;salud;-9168,235;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Alisander;48562457055;belleza;-9181,745;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Drew;48562457053;comida;-9195,255;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Welbie;48562457051;casa;-9208,765;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Grant;48562457049;cocina;-9222,275;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Moises;48562457047;animal;-9235,785;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Maddie;48562457045;salud;-9249,295;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Hillery;48562457043;belleza;-9262,805;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Kalil;48562457041;comida;-9276,315;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Brendan;48562457039;casa;-9289,825;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Duky;48562457037;cocina;-9303,335;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Cob;48562457035;animal;-9316,845;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ahmed;48562457033;salud;-9330,355;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ignace;48562457031;belleza;-9343,865;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Olivier;48562457029;comida;-9357,375;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Rod;48562457027;casa;-9370,885;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ambros;48562457025;cocina;-9384,395;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Obie;48562457023;animal;-9397,905;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Berne;48562457021;salud;-9411,415;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Finley;48562457019;belleza;-9424,925;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Moss;48562457017;comida;-9438,435;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Frederik;48562457015;casa;-9451,945;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Elmore;48562457013;cocina;-9465,455;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Paige;48562457011;animal;-9478,965;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Clemente;48562457009;salud;-9492,475;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Munmro;48562457007;belleza;-9505,985;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Karel;48562457005;comida;-9519,495;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Justen;48562457003;casa;-9533,005;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Antone;48562457001;cocina;-9546,515;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Morse;48562456999;animal;-9560,025;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Kristian;48562456997;salud;-9573,535;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Spence;48562456995;belleza;-9587,045;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Stanwood;48562456993;comida;-9600,555;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Gibby;48562456991;casa;-9614,065;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bartlett;48562456989;cocina;-9627,575;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Pearce;48562456987;animal;-9641,085;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Robb;48562456985;salud;-9654,595;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ellsworth;48562456983;belleza;-9668,105;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Fidole;48562456981;comida;-9681,615;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Shepard;48562456979;casa;-9695,125;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Morrie;48562456977;cocina;-9708,635;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Nehemiah;48562456975;animal;-9722,145;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Mohandas;48562456973;salud;-9735,655;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Micky;48562456971;belleza;-9749,165;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Micah;48562456969;comida;-9762,675;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Abram;48562456967;casa;-9776,185;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Conrado;48562456965;cocina;-9789,695;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Padraic;48562456963;animal;-9803,205;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Hollis;48562456961;salud;-9816,715;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ricardo;48562456959;belleza;-9830,225;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Jacky;48562456957;comida;-9843,735;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Claire;48562456955;casa;-9857,245;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Hamlin;48562456953;cocina;-9870,755;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Lewie;48562456951;animal;-9884,265;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Maurizio;48562456949;salud;-9897,775;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Ken;48562456947;belleza;-9911,285;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Thatcher;48562456945;comida;-9924,795;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Orran;48562456943;casa;-9938,305;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Cirstoforo;48562456941;cocina;-9951,815;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Andreas;48562456939;animal;-9965,325;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Jakob;48562456937;salud;-9978,835;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Pail;48562456935;belleza;-9992,345;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Ad;48562456933;comida;-10005,855;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Timotheus;48562456931;casa;-10019,365;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Corbie;48562456929;cocina;-10032,875;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Sylvan;48562456927;animal;-10046,385;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Woodie;48562456925;salud;-10059,895;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Roderigo;48562456923;belleza;-10073,405;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Weber;48562456921;comida;-10086,915;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ethe;48562456919;casa;-10100,425;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bob;48562456917;cocina;-10113,935;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Ashby;48562456915;animal;-10127,445;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Galvin;48562456913;salud;-10140,955;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Orin;48562456911;belleza;-10154,465;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Norman;48562456909;comida;-10167,975;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Jackson;48562456907;casa;-10181,485;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ebenezer;48562456905;cocina;-10194,995;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Jodie;48562456903;animal;-10208,505;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Waylan;48562456901;salud;-10222,015;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Shelby;48562456899;belleza;-10235,525;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Ulrich;48562456897;comida;-10249,035;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Frasquito;48562456895;casa;-10262,545;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Gustavo;48562456893;cocina;-10276,055;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Hoyt;48562456891;animal;-10289,565;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Hendrik;48562456889;salud;-10303,075;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Ludvig;48562456887;belleza;-10316,585;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Cooper;48562456885;comida;-10330,095;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Kelly;48562456883;casa;-10343,605;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Reg;48562456881;cocina;-10357,115;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Porty;48562456879;animal;-10370,625;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Kippar;48562456877;salud;-10384,135;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Filberte;48562456875;belleza;-10397,645;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Tamas;48562456873;comida;-10411,155;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Nichole;48562456871;casa;-10424,665;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Malachi;48562456869;cocina;-10438,175;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Donalt;48562456867;animal;-10451,685;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Nils;48562456865;salud;-10465,195;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Rockie;48562456863;belleza;-10478,705;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Rutter;48562456861;comida;-10492,215;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Thomas;48562456859;casa;-10505,725;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Derby;48562456857;cocina;-10519,235;3;requested
1002852651;brilla;helena;PP;1601745995;Danna;Perez;256166881;5;11/05/2013;5;Giffard;48562456855;animal;-10532,745;4;in process
1002852648;éxito;carlos;TI;1601745992;Maria;Paul;488635718;1564854685;12/02/2020;13;Bartholomeus;48562456853;salud;-10546,255;1;delivered
1002852649;carulla;maria;CC;1601745993;Carlos;Pantoja;544815445;454685;15/12/2024;11;Quincey;48562456851;belleza;-10559,765;2;sent
1002852650;alkosto;arturo;CE;1601745994;Hernesto;Segundo;246641415;888;10/12/2014;9;Pincus;48562456849;comida;-10573,275;3;requested
